ID_UCH_VOST_POL,NAME_BEGIN_VOST_UCH,ESR_BEGIN_VOST_UCH,DOR_BEGIN_VOST_UCH,OKATO_BEGIN_VOST_UCH_NAME,X_BEG_VOST_UCH,Y_BEG_VOST_UCH,NAME_END_VOST_UCH,ESR_END_VOST_UCH,DOR_END_VOST_UCH,OKATO_END_VOST_UCH_NAME,X_END_VOST_UCH,Y_END_VOST_UCH,NUM_CNSI_MELK_SET,NAME_BEGIN_MELK_SET,ESR_BEGIN_MELK_SET,DOR_BEGIN_MELK_SET,OKATO_BEGIN_MELK_SET_NAME,NAME_END_MELK_SET,ESR_END_MELK_SET,DOR_END_MELK_SET,OKATO_END_MELK_SET_NAME
2,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,68,РАЗЪЕЗД 1463 КМ,90441,92,Республика Бурятия,ТАКСИМО,90440,92,Республика Бурятия
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,1,ТАКСИМО,90440,92,Республика Бурятия,ОСТ. ПУНКТ 1472 КМ,90657,92,Республика Бурятия
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,2,ОСТ. ПУНКТ 1472 КМ,90657,92,Республика Бурятия,ЛОДЬЯ,90654,92,Республика Бурятия
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,3,ЛОДЬЯ,90654,92,Республика Бурятия,ОСТ. ПУНКТ 1499 КМ,90658,92,Республика Бурятия
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,4,ОСТ. ПУНКТ 1499 КМ,90658,92,Республика Бурятия,АКУ,90653,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,5,АКУ,90653,92,Забайкальский край,УШМУН,90655,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,6,УШМУН,90655,92,Забайкальский край,ШИВЕРЫ,90652,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,7,ШИВЕРЫ,90652,92,Забайкальский край,ОСТАНОВОЧНЫЙ ПУНКТ 1536 КМ,90660,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,8,ОСТАНОВОЧНЫЙ ПУНКТ 1536 КМ,90660,92,Забайкальский край,КОЙРА,90651,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,9,КОЙРА,90651,92,Забайкальский край,БЕРЕЗОВЫЙ,90656,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,10,БЕРЕЗОВЫЙ,90656,92,Забайкальский край,КУАНДА,90650,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,11,КУАНДА,90650,92,Забайкальский край,ОСТАНОВОЧНЫЙ ПУНКТ 1564 КМ,90661,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,12,ОСТАНОВОЧНЫЙ ПУНКТ 1564 КМ,90661,92,Забайкальский край,РАЗЪЕЗД 884 КМ,90439,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,13,РАЗЪЕЗД 884 КМ,90439,92,Забайкальский край,КУАНДИНСКИЙ,90426,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,14,КУАНДИНСКИЙ,90426,92,Забайкальский край,ТАКУ,90438,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,15,ТАКУ,90438,92,Забайкальский край,БАЛБУХТА,90437,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,16,БАЛБУХТА,90437,92,Забайкальский край,СЮЛЬБАН,90436,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,17,СЮЛЬБАН,90436,92,Забайкальский край,ПУТЕВОЙ ПОСТ 1627 КМ,90444,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,18,ПУТЕВОЙ ПОСТ 1627 КМ,90444,92,Забайкальский край,НАЛЕДНЫЙ,90435,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,19,НАЛЕДНЫЙ,90435,92,Забайкальский край,ОСТАНОВОЧНЫЙ ПУНКТ 1646 КМ,90428,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,20,ОСТАНОВОЧНЫЙ ПУНКТ 1646 КМ,90428,92,Забайкальский край,ОСТАНОВОЧНЫЙ ПУНКТ 1648 КМ,90427,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,21,ОСТАНОВОЧНЫЙ ПУНКТ 1648 КМ,90427,92,Забайкальский край,КОДАР,90434,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,22,КОДАР,90434,92,Забайкальский край,ЛЕПРИНДО,90433,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,23,ЛЕПРИНДО,90433,92,Забайкальский край,САЛЛИКИТ,90432,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,24,САЛЛИКИТ,90432,92,Забайкальский край,САКУКАН,90431,92,Забайкальский край
3,ТАКСИМО,90440,92,Республика Бурятия,5690.54464037078,-1822.9051455242,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,25,САКУКАН,90431,92,Забайкальский край,НОВАЯ ЧАРА,90430,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,1,НОВАЯ ЧАРА,90430,92,Забайкальский край,ОСТАНОВОЧНЫЙ ПУНКТ 1728 КМ,90447,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,2,ОСТАНОВОЧНЫЙ ПУНКТ 1728 КМ,90447,92,Забайкальский край,ОСТАНОВОЧНЫЙ ПУНКТ 1732 КМ,90446,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,3,ОСТАНОВОЧНЫЙ ПУНКТ 1732 КМ,90446,92,Забайкальский край,ОСТАНОВОЧНЫЙ ПУНКТ 1736 КМ,90445,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,4,ОСТАНОВОЧНЫЙ ПУНКТ 1736 КМ,90445,92,Забайкальский край,КЕМЕН,90454,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,5,КЕМЕН,90454,92,Забайкальский край,ИКАБЬЯ,90450,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,6,ИКАБЬЯ,90450,92,Забайкальский край,ОСТ. ПУНКТ 1770 КМ,90455,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,7,ОСТ. ПУНКТ 1770 КМ,90455,92,Забайкальский край,СЕНАТОРСКИЙ,90457,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,8,СЕНАТОРСКИЙ,90457,92,Забайкальский край,ИКАБЬЕКАН (РЗД),90453,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,9,ИКАБЬЕКАН (РЗД),90453,92,Забайкальский край,МУРУРИН,90452,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,10,МУРУРИН,90452,92,Забайкальский край,БЛОКПОСТ 1820 КМ,90456,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,11,БЛОКПОСТ 1820 КМ,90456,92,Забайкальский край,ОЛОНГДО,90451,92,Забайкальский край
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,12,ОЛОНГДО,90451,92,Забайкальский край,ХАНИ,90460,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,13,ХАНИ,90460,96,Амурская область ,УСКОЛЬ,90462,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,14,УСКОЛЬ,90462,96,Амурская область ,ПУТЕВОЙ ПОСТ 1883 КМ,-1669,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,15,ПУТЕВОЙ ПОСТ 1883 КМ,-1669,96,Амурская область ,ИВАНОКИТ,90465,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,16,ИВАНОКИТ,90465,96,Амурская область ,ПУТЕВОЙ ПОСТ 1897 КМ,-1670,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,17,ПУТЕВОЙ ПОСТ 1897 КМ,-1670,96,Амурская область ,ВЕЛЬБЕТКАН,90803,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,18,ВЕЛЬБЕТКАН,90803,96,Амурская область ,ОЛЕКМА,90800,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,19,ОЛЕКМА,90800,96,Амурская область ,РАЗЪЕЗД 1945 КМ,90468,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,20,РАЗЪЕЗД 1945 КМ,90468,96,Амурская область ,ИМАНГРАКАН,90802,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,21,ИМАНГРАКАН,90802,96,Амурская область ,МЕДВЕЖИЙ,90805,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,22,МЕДВЕЖИЙ,90805,96,Амурская область ,ТАС-ЮРЯХ,90471,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,23,ТАС-ЮРЯХ,90471,96,Амурская область ,БЛОКПОСТ 2003 КМ,90472,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,24,БЛОКПОСТ 2003 КМ,90472,96,Амурская область ,ЮКТАЛИ,90470,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,25,ЮКТАЛИ,90470,96,Амурская область ,ТАЛУМА,90477,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,26,ТАЛУМА,90477,96,Амурская область ,ЧЕЛЯБИНСКИЙ,90473,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,27,ЧЕЛЯБИНСКИЙ,90473,96,Амурская область ,ДЮГАБУЛЬ,90480,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,28,ДЮГАБУЛЬ,90480,96,Амурская область ,ПУТЕВОЙ ПОСТ 2062 КМ,-1661,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,29,ПУТЕВОЙ ПОСТ 2062 КМ,-1661,96,Амурская область ,МОСТОВОЙ,90476,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,30,МОСТОВОЙ,90476,96,Амурская область ,ПУТЕВОЙ ПОСТ 2081 КМ,-1662,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,31,ПУТЕВОЙ ПОСТ 2081 КМ,-1662,96,Амурская область ,УНКУР,90872,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,32,УНКУР,90872,96,Амурская область ,РАЗЪЕЗД 2107 КМ,90873,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,33,РАЗЪЕЗД 2107 КМ,90873,96,Амурская область ,ЧИЛЬЧИ,90870,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,34,ЧИЛЬЧИ,90870,96,Амурская область ,ПУТЕВОЙ ПОСТ 2128 КМ,-1668,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,35,ПУТЕВОЙ ПОСТ 2128 КМ,-1668,96,Амурская область ,СТУДЕНЧЕСКИЙ,90874,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,36,СТУДЕНЧЕСКИЙ,90874,96,Амурская область ,МАРИХТА,90871,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,37,МАРИХТА,90871,96,Амурская область ,МОРОШКА,90875,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,38,МОРОШКА,90875,96,Амурская область ,ЛОПЧА,90900,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,39,ЛОПЧА,90900,96,Амурская область ,ПУТЕВОЙ ПОСТ 2176 КМ,-1658,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,40,ПУТЕВОЙ ПОСТ 2176 КМ,-1658,96,Амурская область ,ЭЛЬГАКАН,90901,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,41,ЭЛЬГАКАН,90901,96,Амурская область ,ЗАЯЧИЙ,90915,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,42,ЗАЯЧИЙ,90915,96,Амурская область ,ЛАРБА,90930,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,43,ЛАРБА,90930,96,Амурская область ,СОСНОВЫЙ,90945,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,44,СОСНОВЫЙ,90945,96,Амурская область ,ЛУМБИР,90950,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,45,ЛУМБИР,90950,96,Амурская область ,ПУТЕВОЙ ПОСТ 2246 КМ,-1659,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,46,ПУТЕВОЙ ПОСТ 2246 КМ,-1659,96,Амурская область ,ГЛУХАРИНЫЙ,90955,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,47,ГЛУХАРИНЫЙ,90955,96,Амурская область ,ПУТЕВОЙ ПОСТ 2263 КМ,-1660,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,48,ПУТЕВОЙ ПОСТ 2263 КМ,-1660,96,Амурская область ,ХОРОГОЧИ,90481,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,49,ХОРОГОЧИ,90481,96,Амурская область ,МОХОВОЙ,90485,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,50,МОХОВОЙ,90485,96,Амурская область ,КУТЫКАН,90501,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,51,КУТЫКАН,90501,96,Амурская область ,КУВЫКТА,90500,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,52,КУВЫКТА,90500,96,Амурская область ,БАГУЛЬНЫЙ,90502,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,53,БАГУЛЬНЫЙ,90502,96,Амурская область ,КУРЬЯН,91002,96,Амурская область 
4,НОВАЯ ЧАРА,90430,92,Забайкальский край,5845.38868190426,-1930.15766554131,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,54,КУРЬЯН,91002,96,Амурская область ,ТЫНДА,91000,96,Амурская область 
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,1,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,НЕРЮНГРИ-ГРУЗОВАЯ (СТР),91220,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,2,НЕРЮНГРИ-ГРУЗОВАЯ (СТР),91220,96,Республика Саха (Якутия)    ,НЕРЮНГРИ-ПАССАЖИРСКАЯ (СТР),91210,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,3,НЕРЮНГРИ-ПАССАЖИРСКАЯ (СТР),91210,96,Республика Саха (Якутия)    ,НЕРЮНГРИ-ПАССАЖИРСКАЯ,91150,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,4,НЕРЮНГРИ-ПАССАЖИРСКАЯ,91150,96,Республика Саха (Якутия)    ,БЕРКАКИТ,91140,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,5,БЕРКАКИТ,91140,96,Республика Саха (Якутия)    ,ОБОРЧО,91132,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,6,ОБОРЧО,91132,96,Республика Саха (Якутия)    ,РАЗЪЕЗД 369 КМ,-1666,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,7,РАЗЪЕЗД 369 КМ,-1666,96,Республика Саха (Якутия)    ,ОКУРДАН,91131,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,8,ОКУРДАН,91131,96,Республика Саха (Якутия)    ,ЗОЛОТИНКА,91130,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,9,ЗОЛОТИНКА,91130,96,Республика Саха (Якутия)    ,ХОЛОДНИКАН,91125,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,10,ХОЛОДНИКАН,91125,96,Республика Саха (Якутия)    ,АЯМ,91121,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,11,АЯМ,91121,96,Республика Саха (Якутия)    ,НАГОРНАЯ-ЯКУТСКАЯ,91120,96,Республика Саха (Якутия)    
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,12,НАГОРНАЯ-ЯКУТСКАЯ,91120,96,Республика Саха (Якутия)    ,ЯКУТСКИЙ,91112,96,Амурская область 
5,НЕРЮНГРИ-ГРУЗОВАЯ,91160,96,Республика Саха (Якутия)    ,6220.43638993754,-2043.78338807942,ТЫНДА,91000,96,Амурская область ,6293.52992895017,-1889.85884059876,13,ЯКУТСКИЙ,91112,96,Амурская область ,РИХАРД ЗОРГЕ,91111,96,Амурская область 
